id,Posted_date,Job Title from List,Job Title,Company,Company Logo URL,Country,Location,Salary,Skills,Source
197,11/21/2024,Data analyst,Junior Data Scientist (w/m/d) - Tableau,Ipsos,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,"Hamburg, Hamburg, Germany",NaN,"Analytical Skills, Analytical Solutions, Analytics, Data Analytics, Data Science, Pas (Software), Product Innovation, Tableau, Unstructured Data,  Visualization",https://www.linkedin.com/jobs/search/?currentJobId=4076316371&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=175
198,11/30/2024,Data analyst,Senior Statistician Consultant-R&I (Respiratory & Immunology) REMOTE@UK/EU_Contract role,ClinChoice,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,European Union,NaN,"Asthma, Biostatistics, Clinical Study Design, Clinical Trials, Immunology, Romization, Statistical Analysis, Statistical Analysis Plans, Statistical Concepts,  Timelines",https://www.linkedin.com/jobs/search/?currentJobId=4067839044&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=175
199,12/04/2024,Data analyst,"Data Analyst / Decision Scientist, Policy",Vinted,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,"Berlin, Germany",NaN,"Analytical Skills, Analytics, Communication, Curating, Dashboards, Data Curation, Data Models, Data Science, Data-driven Decision Making,  Key Performance Indicators",https://www.linkedin.com/jobs/search/?currentJobId=4088235263&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=175
200,11/21/2024,Data analyst,Praktikant (m/w/d) Business Intelligence,Porsche Financial Services GmbH,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,"Bietigheim-Bissingen, Baden-Württemberg, Germany",NaN,"Presentations, Sales & Distribution,  Self-employment",https://www.linkedin.com/jobs/search/?currentJobId=3971448150&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=175
201,12/05/2024,Data analyst,Working Student (f/m/d) - Data Science and Business Analytics,SAP,https://media.licdn.com/dms/image/v2/D560BAQGmwwo0aq4jVA/company-logo_100_100/company-logo_100_100/0/1723034255614/sap_logo?e=1741219200&v=beta&t=wnvKty85LGxsLH9_7LK3WExmuEalD6-Y9hwP5ZbdPM8,germany,"Walldorf, Baden-Württemberg, Germany",NaN,"Analytics, Business Analytics, Communication, Computer Science, Customer Engagement, Data Visualization, Data-driven Decision Making, Exploratory Data Analysis, Professional Communication,  Soft Skills",https://www.linkedin.com/jobs/search/?currentJobId=4090186425&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=200
202,11/30/2024,Data analyst,WERKSTUDENT DATA SCIENCE / DIGITALER ZWILLING (M/W/D),Grenzebach Group,https://media.licdn.com/dms/image/v2/D560BAQGmwwo0aq4jVA/company-logo_100_100/company-logo_100_100/0/1723034255614/sap_logo?e=1741219200&v=beta&t=wnvKty85LGxsLH9_7LK3WExmuEalD6-Y9hwP5ZbdPM8,germany,"Asbach, Bavaria, Germany",NaN,"Analytical Skills, Communication, Coworking, Data Analysis, Data Analytics, Data Processing, German, Model Development, Python (Programming Language),  Teamwork",https://www.linkedin.com/jobs/search/?currentJobId=4085236119&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=200
203,12/04/2024,Data analyst,Data & Business automation specialist (m/w/d) Hamburg,Giffits - Die Welt der Werbeartikel,https://media.licdn.com/dms/image/v2/D560BAQGmwwo0aq4jVA/company-logo_100_100/company-logo_100_100/0/1723034255614/sap_logo?e=1741219200&v=beta&t=wnvKty85LGxsLH9_7LK3WExmuEalD6-Y9hwP5ZbdPM8,germany,"Hamburg, Hamburg, Germany",NaN,"Analytical Skills, Data Modeling, Data Visualization, E-Commerce, Microsoft Power Query, Public Speaking, Python (Programming Language), Query Writing, SQL,  Visual Basic for Applications (VBA)",https://www.linkedin.com/jobs/search/?currentJobId=4087861536&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=200
204,11/28/2024,Data analyst,Data Science Graduate,Visa,https://media.licdn.com/dms/image/v2/D560BAQGmwwo0aq4jVA/company-logo_100_100/company-logo_100_100/0/1723034255614/sap_logo?e=1741219200&v=beta&t=wnvKty85LGxsLH9_7LK3WExmuEalD6-Y9hwP5ZbdPM8,germany,"Berlin, Berlin, Germany",NaN,"Computer Science, Data Analytics, Data Science, Intellectual, Key Accounts, Key Metrics, Operations Research, Pattern Recognition, Predictive Modeling,  Timelines",https://www.linkedin.com/jobs/search/?currentJobId=4083445988&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=200
205,11/28/2024,Data analyst,Internship Data Value Communication,Lufthansa,https://media.licdn.com/dms/image/v2/D560BAQGmwwo0aq4jVA/company-logo_100_100/company-logo_100_100/0/1723034255614/sap_logo?e=1741219200&v=beta&t=wnvKty85LGxsLH9_7LK3WExmuEalD6-Y9hwP5ZbdPM8,germany,"Frankfurt, Hesse, Germany",NaN,"Analytical Skills, Benchmarking, Communication, Data Management, Data Quality, English, German, Motivational Speaking, Onboarding,  Process Design",https://www.linkedin.com/jobs/search/?currentJobId=4083382009&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=200
206,11/28/2024,Data analyst,Werkstudent für Fahrrad-Datenpflege bei Fahrrad XXL (m/w/d),Fahrrad-XXL.de,https://media.licdn.com/dms/image/v2/D560BAQGmwwo0aq4jVA/company-logo_100_100/company-logo_100_100/0/1723034255614/sap_logo?e=1741219200&v=beta&t=wnvKty85LGxsLH9_7LK3WExmuEalD6-Y9hwP5ZbdPM8,germany,"Frankfurt, Hesse, Germany",NaN,"Analytical Skills, Bikes, Communication, Coping, Data Quality, Databases, Dbase, English, German,  Personal Development",https://www.linkedin.com/jobs/search/?currentJobId=4085427790&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=200
207,11/29/2024,Data analyst,Data Scientist - Recommender Systems,EyeSpy Recruitment - iGaming Specialists,https://media.licdn.com/dms/image/v2/D560BAQGmwwo0aq4jVA/company-logo_100_100/company-logo_100_100/0/1723034255614/sap_logo?e=1741219200&v=beta&t=wnvKty85LGxsLH9_7LK3WExmuEalD6-Y9hwP5ZbdPM8,germany,European Union,NaN,"Docker Products, Microsoft Azure, NoSQL, PyTorch, Python (Programming Language), Recommender Systems, TensorFlow,  pytest",https://www.linkedin.com/jobs/search/?currentJobId=4087217204&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=200
208,11/21/2024,Data analyst,Praktikum im Bereich Financial Closing & Data Analysis ab März/April 2025,Mercedes-Benz Mobility AG,https://media.licdn.com/dms/image/v2/D560BAQGmwwo0aq4jVA/company-logo_100_100/company-logo_100_100/0/1723034255614/sap_logo?e=1741219200&v=beta&t=wnvKty85LGxsLH9_7LK3WExmuEalD6-Y9hwP5ZbdPM8,germany,"Stuttgart, Baden-Württemberg, Germany",NaN,"Analytical Skills, Balance Sheets, Data Analysis, Data Analytics, Data Preparation, Data Wrangling, Optimization, Quick Study, Resiliency,  Year-End Accounting",https://www.linkedin.com/jobs/search/?currentJobId=4080213271&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=200
209,11/21/2024,Data analyst,ANALYSIS ASSISTANT - Student Worker - Media Intelligence - Deutschsprachig - (m/w/d),Cision Germany GmbH,https://media.licdn.com/dms/image/v2/D560BAQGmwwo0aq4jVA/company-logo_100_100/company-logo_100_100/0/1723034255614/sap_logo?e=1741219200&v=beta&t=wnvKty85LGxsLH9_7LK3WExmuEalD6-Y9hwP5ZbdPM8,germany,"Frankfurt, Hesse, Germany",NaN,"Analytical Skills, Communication, Data Cleaning, Data Collection, Economics, German, International Media, Media Studies, Microsoft PowerPoint,  Negotiation",https://www.linkedin.com/jobs/search/?currentJobId=4081431638&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=200
210,11/21/2024,Data analyst,Data Analytics Specialist (m/f/d),ProCredit Holding,https://media.licdn.com/dms/image/v2/D560BAQGmwwo0aq4jVA/company-logo_100_100/company-logo_100_100/0/1723034255614/sap_logo?e=1741219200&v=beta&t=wnvKty85LGxsLH9_7LK3WExmuEalD6-Y9hwP5ZbdPM8,germany,"Frankfurt am Main, Hesse, Germany",NaN,"Customer Data, Key Performance Indicators, Performance Metrics,  Retail Sales Analysis",https://www.linkedin.com/jobs/search/?currentJobId=4074812765&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=200
211,11/21/2024,Data analyst,Senior Data Scientist – Energy Storage / Li-ion / Battery Technologies,European Tech Recruit,https://media.licdn.com/dms/image/v2/D560BAQGmwwo0aq4jVA/company-logo_100_100/company-logo_100_100/0/1723034255614/sap_logo?e=1741219200&v=beta&t=wnvKty85LGxsLH9_7LK3WExmuEalD6-Y9hwP5ZbdPM8,germany,"Nuremberg, Bavaria, Germany",NaN,"Artificial Intelligence (AI), Big Data, Data Science, Deep Learning, Energy Storage, Hadoop, Lithium-ion Batteries, Machine Learning, Predictive Maintenance,  Reinforcement Learning",https://www.linkedin.com/jobs/search/?currentJobId=4080959889&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=200
212,12/03/2024,Data analyst,Web Analytics & Tracking Spezialist:In (w/m/d),pub. - Public Value Technologies,https://media.licdn.com/dms/image/v2/D560BAQGmwwo0aq4jVA/company-logo_100_100/company-logo_100_100/0/1723034255614/sap_logo?e=1741219200&v=beta&t=wnvKty85LGxsLH9_7LK3WExmuEalD6-Y9hwP5ZbdPM8,germany,"Munich, Bavaria, Germany",NaN,"Data Build Tool (DBT), Google Analytics, Google Tag Manager,  Web Analytics",https://www.linkedin.com/jobs/search/?currentJobId=4089321724&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=200
213,12/04/2024,Data analyst,Junior Data Analyst (m/w/d),Deichmann,https://media.licdn.com/dms/image/v2/D560BAQGmwwo0aq4jVA/company-logo_100_100/company-logo_100_100/0/1723034255614/sap_logo?e=1741219200&v=beta&t=wnvKty85LGxsLH9_7LK3WExmuEalD6-Y9hwP5ZbdPM8,germany,"Mülheim an der Ruhr, North Rhine-Westphalia, Germany",NaN,"Analytical Skills, Business Insights, Dashboards, Data Analysis, Data Analytics, Data Visualization, Marketing, Problem Solving, SQL,  Statistics",https://www.linkedin.com/jobs/search/?currentJobId=4090103458&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=200
214,11/28/2024,Data analyst,Praktikant Marktforschung - Business Intelligence & Analytics (w/m/d),Ferrero,https://media.licdn.com/dms/image/v2/D560BAQGmwwo0aq4jVA/company-logo_100_100/company-logo_100_100/0/1723034255614/sap_logo?e=1741219200&v=beta&t=wnvKty85LGxsLH9_7LK3WExmuEalD6-Y9hwP5ZbdPM8,germany,"Frankfurt am Main, Hesse, Germany",NaN,"Analytical Capability, Analytical Skills, Data Analytics, Decisiveness, German, Market Research, Mentoring, Presentations, Procurement,  Provisioning",https://www.linkedin.com/jobs/search/?currentJobId=4085307182&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=200
215,12/03/2024,Data analyst,Praktikant*in im Bereich HR Advanced Analytics - Data Analyst,Schaeffler,https://media.licdn.com/dms/image/v2/D560BAQGmwwo0aq4jVA/company-logo_100_100/company-logo_100_100/0/1723034255614/sap_logo?e=1741219200&v=beta&t=wnvKty85LGxsLH9_7LK3WExmuEalD6-Y9hwP5ZbdPM8,germany,"Herzogenaurach, Bavaria, Germany",NaN,"Analytical Skills, Computer Science, Concept Art, Databases, HR Metrics, Predictive Analytics, Procurement, Provisioning, Readiness,  Self-Management",https://www.linkedin.com/jobs/search/?currentJobId=4089328052&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=200
216,11/30/2024,Data analyst,"Mitarbeiter:in (m/w/d) Datenerfassung, Visualisierung und Charting",EBZ - Europäisches Bildungszentrum der Wohnungs- und Immobilienwirtschaft,https://media.licdn.com/dms/image/v2/D560BAQGmwwo0aq4jVA/company-logo_100_100/company-logo_100_100/0/1723034255614/sap_logo?e=1741219200&v=beta&t=wnvKty85LGxsLH9_7LK3WExmuEalD6-Y9hwP5ZbdPM8,germany,"Bochum, North Rhine-Westphalia, Germany",NaN,"Analytical Capability, Concept Art, Data Acquisition, Headaches, Illustration, Image Editing, Opics, Project Leadership, Syntax,  Visual Basic for Applications (VBA)",https://www.linkedin.com/jobs/search/?currentJobId=4088341644&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=200
217,11/14/2024,Data analyst,Data Analyst Logistics (m/f/d),ABOUT YOU,https://media.licdn.com/dms/image/v2/D560BAQGmwwo0aq4jVA/company-logo_100_100/company-logo_100_100/0/1723034255614/sap_logo?e=1741219200&v=beta&t=wnvKty85LGxsLH9_7LK3WExmuEalD6-Y9hwP5ZbdPM8,germany,"Hamburg, Hamburg, Germany",NaN,"Analytics, Business Insights, Continuous Integration  Continuous Delivery (CI/CD), Dashboards, Data Analytics, Data Models, Data Pipelines, Data Visualization, Gitlab,  Tableau",https://www.linkedin.com/jobs/search/?currentJobId=4068385357&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=200
218,12/03/2024,Data analyst,Senior Data Analyst Commercial Intelligence,Flix,https://media.licdn.com/dms/image/v2/D560BAQGmwwo0aq4jVA/company-logo_100_100/company-logo_100_100/0/1723034255614/sap_logo?e=1741219200&v=beta&t=wnvKty85LGxsLH9_7LK3WExmuEalD6-Y9hwP5ZbdPM8,germany,"Munich, Bavaria, Germany",NaN,"Analytical Skills, Analytics, Business Analysis, Communication, Data Analysis, Data Analytics, Data Visualization, Optimization, Statistics,  Visualization",https://www.linkedin.com/jobs/search/?currentJobId=4087173635&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=200
219,11/21/2024,Data analyst,Trainee Data Analytics (w/m/d),PwC Deutschland,https://media.licdn.com/dms/image/v2/D560BAQGmwwo0aq4jVA/company-logo_100_100/company-logo_100_100/0/1723034255614/sap_logo?e=1741219200&v=beta&t=wnvKty85LGxsLH9_7LK3WExmuEalD6-Y9hwP5ZbdPM8,germany,"Frankfurt, Hesse, Germany",NaN,"Analytics, Artificial Intelligence (AI), Data Analytics, Data Engineering, Predictive Analytics, SAP HANA, SAP Products, SAP S/4HANA, Statutory Accounting Principles (SAP),  Training",https://www.linkedin.com/jobs/search/?currentJobId=4077887331&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=200
220,11/30/2024,Data analyst,Werkstudent/-in Consulting - Data & Analytics (all genders),adesso SE,https://media.licdn.com/dms/image/v2/D560BAQGmwwo0aq4jVA/company-logo_100_100/company-logo_100_100/0/1723034255614/sap_logo?e=1741219200&v=beta&t=wnvKty85LGxsLH9_7LK3WExmuEalD6-Y9hwP5ZbdPM8,germany,"Münster, North Rhine-Westphalia, Germany",NaN,"Computer Science, Economics, Financial Controlling, German, Listen, Management Control, News Anchoring, Opics, Presentations,  Themes",https://www.linkedin.com/jobs/search/?currentJobId=3996453479&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=200
221,11/21/2024,Data analyst,Trainee Data Analytics (w/m/d),PwC Deutschland,https://media.licdn.com/dms/image/v2/D560BAQGmwwo0aq4jVA/company-logo_100_100/company-logo_100_100/0/1723034255614/sap_logo?e=1741219200&v=beta&t=wnvKty85LGxsLH9_7LK3WExmuEalD6-Y9hwP5ZbdPM8,germany,"Berlin, Berlin, Germany",NaN,"Analytics, Artificial Intelligence (AI), Data Analytics, Data Engineering, Predictive Analytics, SAP HANA, SAP Products, SAP S/4HANA, Statutory Accounting Principles (SAP),  Training",https://www.linkedin.com/jobs/search/?currentJobId=4078317144&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=200
222,11/21/2024,Data analyst,Werkstudent/-in Consulting - Data & Analytics (all genders),adesso SE,https://media.licdn.com/dms/image/v2/D560BAQGmwwo0aq4jVA/company-logo_100_100/company-logo_100_100/0/1723034255614/sap_logo?e=1741219200&v=beta&t=wnvKty85LGxsLH9_7LK3WExmuEalD6-Y9hwP5ZbdPM8,germany,"Ulm, Baden-Württemberg, Germany",NaN,"Computer Science, Economics, Financial Controlling, German, Listen, Management Control, News Anchoring, Opics, Presentations,  Themes",https://www.linkedin.com/jobs/search/?currentJobId=4075280158&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=200
223,11/21/2024,Data analyst,Student für ein Praktikum als Data Analyst im Bereich Business Development/ Intelligence (m/w/d),Rheinmetall,https://media.licdn.com/dms/image/v2/D560BAQGmwwo0aq4jVA/company-logo_100_100/company-logo_100_100/0/1723034255614/sap_logo?e=1741219200&v=beta&t=wnvKty85LGxsLH9_7LK3WExmuEalD6-Y9hwP5ZbdPM8,germany,"Bremen, Bremen, Germany",NaN,"Communication, Data Science, JavaScript, Machine Learning, Marketing, Microsoft Excel, Microsoft PowerPoint, Research Skills, SQL,  Teamwork",https://www.linkedin.com/jobs/search/?currentJobId=4072750900&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=200
224,11/05/2024,Data analyst,Data Engineer / Analyst,Allianz,https://media.licdn.com/dms/image/v2/D560BAQGmwwo0aq4jVA/company-logo_100_100/company-logo_100_100/0/1723034255614/sap_logo?e=1741219200&v=beta&t=wnvKty85LGxsLH9_7LK3WExmuEalD6-Y9hwP5ZbdPM8,germany,"Munich, Bavaria, Germany",NaN,"Communication, Data Analytics, Data Engineering, Data Modeling, Data Models, Data Quality, Datasets, Decisiveness, Problem Solving,  PySpark",https://www.linkedin.com/jobs/search/?currentJobId=4051582276&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=200
225,11/30/2024,Data analyst,Data Analyst (m/f/d) at Allianz SE,Allianz,https://media.licdn.com/dms/image/v2/D560BAQGmwwo0aq4jVA/company-logo_100_100/company-logo_100_100/0/1723034255614/sap_logo?e=1741219200&v=beta&t=wnvKty85LGxsLH9_7LK3WExmuEalD6-Y9hwP5ZbdPM8,germany,"Munich, Bavaria, Germany",NaN,"Accounting Stards, Actuarial Science, Business Requirements, Data Modeling, Data Quality, Data Science, Financial Data, New Product Rollout, Process Automation,  Technical Accounting",https://www.linkedin.com/jobs/search/?currentJobId=4084833901&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=200
226,11/28/2024,Data analyst,Linguistic AI prompt QA - Polish (no prior experience required),RWS Group,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,EMEA,NaN,"Chrome, English, Google Chrome,  Polish",https://www.linkedin.com/jobs/search/?currentJobId=4082883009&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=225
227,12/04/2024,Data analyst,Datenanalyst (m/w/d),Finanz Informatik,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,"Münster, North Rhine-Westphalia, Germany",NaN,"Data Governance, Data Management, Data Modeling, Data Quality, Optimization, Project Work, Readiness, Resiliency, Stby,  Strata",https://www.linkedin.com/jobs/search/?currentJobId=4089992753&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=225
228,11/28/2024,Data analyst,Werkstudententätigkeit als Business Data Scientist (m/w/d),Infraserv GmbH & Co. Höchst KG,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,"Frankfurt, Hesse, Germany",NaN,"C2, Cross-Selling, Data Science, Deep Learning, Marketing, Natural Language Processing (NLP), Predictive Analytics, R (Programming Language), SQL,  Statistics",https://www.linkedin.com/jobs/search/?currentJobId=4074543768&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=225
229,12/04/2024,Data analyst,Datenanalyst (m/w/d),Finanz Informatik,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,"Hannover, Lower Saxony, Germany",NaN,"Data Governance, Data Management, Data Modeling, Data Quality, Optimization, Project Work, Readiness, Resiliency, Stby,  Strata",https://www.linkedin.com/jobs/search/?currentJobId=4089993636&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=225
230,11/05/2024,Data analyst,Werkstudent (m/w/d) Controlling & Datenanalyse,DEUFOL,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,"Hofheim am Taunus, Hesse, Germany",NaN,"Affinity, Creativity  Innovation, Data Analysis, Data Analytics, Data Maintenance, Efficiency Optimization, Financial Controlling, Key Performance Indicators, Management Control,  Opics",https://www.linkedin.com/jobs/search/?currentJobId=4056509619&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=225
231,11/21/2024,Data analyst,Marketing Data Analyst,Patrianna,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,European Union,NaN,"Analytical Skills, Data Analysis, Data Analytics, Google BigQuery, Market Research, Marketing Analytics, Marketing Campaigns, Reporting Tool, SQL,  Tableau",https://www.linkedin.com/jobs/search/?currentJobId=4079352691&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=225
232,12/04/2024,Data analyst,Working Student: Data Science and Data Analytics (f/m/div),Infineon Technologies,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,"Munich, Bavaria, Germany",NaN,"Business Intelligence Tools, Business Networking, Data Analytics, Data Modeling, Databases, German Law, SAP Analytics Cloud, Stakeholder Management, Statutory Accounting Principles (SAP),  Tableau",https://www.linkedin.com/jobs/search/?currentJobId=4055874990&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=225
233,11/05/2024,Data analyst,Intern - Market Data + Services / Pricing and Licensing Strategy (f/m/d),Deutsche Börse,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,"Frankfurt, Hesse, Germany",NaN,"Analytical Skills, Economics, Exchange Connectivity, Finance, Financial Markets, International Exchange, Licensing Strategy, Market Data, Presentations,  RMDS",https://www.linkedin.com/jobs/search/?currentJobId=4067112047&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=225
234,11/21/2024,Data analyst,Werkstudent (m/w/d) Data Science,fair parken GmbH,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,"Düsseldorf, North Rhine-Westphalia, Germany",NaN,"Analytical Skills, Collaborative Work, Communication, Computer Science, Data Analysis, Data Analytics, Data Science, German, Informatics,  Mathematics",https://www.linkedin.com/jobs/search/?currentJobId=4075603425&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=225
235,11/28/2024,Data analyst,Werkstudentin oder Werkstudent im Bereich Data Science (m/w/d),Nesto Software GmbH,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,"Karlsruhe, Baden-Württemberg, Germany",NaN,"Algorithms, Analytical Skills, Computer Science, Concept Art, German, Information Science, Mathematics, MongoDB, PostgreSQL,  Problem Solving",https://www.linkedin.com/jobs/search/?currentJobId=4085591467&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=225
236,11/28/2024,Data analyst,Statistical Modeler,Planet Pharma,https://media.licdn.com/dms/image/v2/C4D0BAQHYzukW3o8DsQ/company-logo_100_100/company-logo_100_100/0/1663672522424?e=1741219200&v=beta&t=Li01Uh_iBR2o44ewMuuc1uFE1q1i0OWiAAe9w3ok0EE,germany,European Union,NaN,"Bayesian, Bayesian methods, Causal Inference, Clinical Study Design, Clinical Trials, Computer Simulations, Methodology, SAS (Software),  Statistical Modeling",https://www.linkedin.com/jobs/search/?currentJobId=4080154852&geoId=101282230&keywords=Data%20analyst&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=225
