id,Posted_date,Job Title from List,Job Title,Company,Company Logo URL,Country,Location,Salary,Skills,Source
93,12/05/2024,Frontend developer,Magnolia CMS Developer (100% remote) (freelance),9am,https://media.licdn.com/dms/image/v2/D4E0BAQHWk7iJjLSGDg/company-logo_100_100/company-logo_100_100/0/1733138248432/noir_consulting_logo?e=1741219200&v=beta&t=2I72Kj6u-2V3WFrgRl43eUwEZLf4Ad2gsiXt7Z68jFM,germany,European Union,NaN,"Adobe Experience Manager (AEM), CQ5, Content Management Systems (CMS), HTML, HTML5, JSON, JavaScript, JavaServer Pages (JSP), Software Development,  XML",https://www.linkedin.com/jobs/search/?currentJobId=4091132431&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=75
94,11/21/2024,Frontend developer,Senior Frontend Developer (f/m/d),DeepOpinion,https://media.licdn.com/dms/image/v2/D4E0BAQHWk7iJjLSGDg/company-logo_100_100/company-logo_100_100/0/1733138248432/noir_consulting_logo?e=1741219200&v=beta&t=2I72Kj6u-2V3WFrgRl43eUwEZLf4Ad2gsiXt7Z68jFM,germany,"Munich, Bavaria, Germany",NaN,"AngularJS, Git, HTML5, JSON, JavaScript, Responsive Web Design, SASS, TypeScript, User Experience (UX),  User Interface Design",https://www.linkedin.com/jobs/search/?currentJobId=4074536470&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=75
95,11/14/2024,Frontend developer,Shopify Frontend Developer (m/w/d),SHEKO,https://media.licdn.com/dms/image/v2/D4E0BAQHWk7iJjLSGDg/company-logo_100_100/company-logo_100_100/0/1733138248432/noir_consulting_logo?e=1741219200&v=beta&t=2I72Kj6u-2V3WFrgRl43eUwEZLf4Ad2gsiXt7Z68jFM,germany,"Hamburg, Hamburg, Germany",NaN,"Cascading Style Sheets (CSS), Front-End Development, Git, HTML5, JSON, JavaScript, Responsive Web Design, Shopify, User Experience (UX),  User Interface Design",https://www.linkedin.com/jobs/search/?currentJobId=4072315719&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=75
96,11/21/2024,Frontend developer,Senior Frontend Developer (f/m/d),Spark Networks,https://media.licdn.com/dms/image/v2/D4E0BAQHWk7iJjLSGDg/company-logo_100_100/company-logo_100_100/0/1733138248432/noir_consulting_logo?e=1741219200&v=beta&t=2I72Kj6u-2V3WFrgRl43eUwEZLf4Ad2gsiXt7Z68jFM,germany,"Berlin, Berlin, Germany",NaN,"Cascading Style Sheets (CSS), Front-End Development, HTML, HTML5, JavaScript, React.js, SASS, Test-Driven Development, User Experience (UX),  User Interface Design",https://www.linkedin.com/jobs/search/?currentJobId=4075842168&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=75
97,11/28/2024,Frontend developer,Sr React Frontend Developer - Tikz/PGF/LaTeX,YO IT CONSULTING,https://media.licdn.com/dms/image/v2/D4E0BAQHWk7iJjLSGDg/company-logo_100_100/company-logo_100_100/0/1733138248432/noir_consulting_logo?e=1741219200&v=beta&t=2I72Kj6u-2V3WFrgRl43eUwEZLf4Ad2gsiXt7Z68jFM,germany,Germany,NaN,"Cascading Style Sheets (CSS), Code Review, Front-End Development, Git, HTML5, JavaScript, React.js, Redux.js, Responsive Web Design,  TypeScript",https://www.linkedin.com/jobs/search/?currentJobId=4080550099&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=75
98,12/03/2024,Frontend developer,Frontend-Entwickler (m/w/d),Michael Page,https://media.licdn.com/dms/image/v2/D4E0BAQHWk7iJjLSGDg/company-logo_100_100/company-logo_100_100/0/1733138248432/noir_consulting_logo?e=1741219200&v=beta&t=2I72Kj6u-2V3WFrgRl43eUwEZLf4Ad2gsiXt7Z68jFM,germany,"Frankfurt am Main, Hesse, Germany",NaN,"Angular, Cascading Style Sheets (CSS), Creative Problem Solving, Front-End Development, HTML, HTML5, JavaScript, Responsive Web Design, User Experience (UX),  Web Applications",https://www.linkedin.com/jobs/search/?currentJobId=4090066195&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=75
99,11/14/2024,Frontend developer,Frontend Developer VUE / plentymarkets / Shopware (m/w/d),webimpact,https://media.licdn.com/dms/image/v2/D4E0BAQHWk7iJjLSGDg/company-logo_100_100/company-logo_100_100/0/1733138248432/noir_consulting_logo?e=1741219200&v=beta&t=2I72Kj6u-2V3WFrgRl43eUwEZLf4Ad2gsiXt7Z68jFM,germany,Germany,NaN,"Bootstrap (Framework), Cascading Style Sheets (CSS), HTML, HTML5, JSON, JavaScript, Responsive Web Design, User Experience (UX), Web Design,  Web Development",https://www.linkedin.com/jobs/search/?currentJobId=4074645635&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=75
100,11/14/2024,Frontend developer,Lead Frontend Developer | Growing Startup in Gaming,RenderZ,https://media.licdn.com/dms/image/v2/D4E0BAQHWk7iJjLSGDg/company-logo_100_100/company-logo_100_100/0/1733138248432/noir_consulting_logo?e=1741219200&v=beta&t=2I72Kj6u-2V3WFrgRl43eUwEZLf4Ad2gsiXt7Z68jFM,germany,Germany,NaN,"Front-End Development, HTML, HTML5, JavaScript, Optimization, React Native, Responsive Web Design, Svelte, TypeScript,  Web Development",https://www.linkedin.com/jobs/search/?currentJobId=4074020159&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=75
101,11/29/2024,Frontend developer,Frontend SAP Commerce (Hybris) Developer,Powerful Placements,https://media.licdn.com/dms/image/v2/D4E0BAQEE2iico5Jv6Q/company-logo_100_100/company-logo_100_100/0/1726148687799/powerful_placements_logo?e=1741219200&v=beta&t=vm-A3dXrVH3fFV1tfN7SfUiVCaWf3rU1kAiEArjt9oU,germany,"Hamburg, Germany",NaN,"ABAP, Cascading Style Sheets (CSS), E-Commerce, Front-End Development, HTML, Interfaces, JavaScript, SAP Marketing Cloud, SAP Products,  Statutory Accounting Principles (SAP)",https://www.linkedin.com/jobs/search/?currentJobId=4064409545&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=100
102,12/04/2024,Frontend developer,Frontend Developer – Bremen,Noir,https://media.licdn.com/dms/image/v2/D4E0BAQEE2iico5Jv6Q/company-logo_100_100/company-logo_100_100/0/1726148687799/powerful_placements_logo?e=1741219200&v=beta&t=vm-A3dXrVH3fFV1tfN7SfUiVCaWf3rU1kAiEArjt9oU,germany,"Bremen, Germany",NaN,".NET Core, .NET Framework, ASP.NET MVC, Blazor, C#, Entity Framework, HTML5, JavaScript, Microsoft Azure,  Microsoft SQL Server",https://www.linkedin.com/jobs/search/?currentJobId=4088501358&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=100
103,12/04/2024,Frontend developer,Senior Frontend Engineer (m/f/x) - React & Next.js,torq.partners,https://media.licdn.com/dms/image/v2/D4E0BAQEE2iico5Jv6Q/company-logo_100_100/company-logo_100_100/0/1726148687799/powerful_placements_logo?e=1741219200&v=beta&t=vm-A3dXrVH3fFV1tfN7SfUiVCaWf3rU1kAiEArjt9oU,germany,"Hamburg, Germany",NaN,"Agile Web Development, Cascading Style Sheets (CSS), GraphQL, Next.js, React.js, Search Engine Optimization (SEO), Shopware, Software Development, User Interface Programming,  Web Design",https://www.linkedin.com/jobs/search/?currentJobId=4089989409&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=100
104,12/04/2024,Frontend developer,Frontend Developer – Essen,Noir,https://media.licdn.com/dms/image/v2/D4E0BAQEE2iico5Jv6Q/company-logo_100_100/company-logo_100_100/0/1726148687799/powerful_placements_logo?e=1741219200&v=beta&t=vm-A3dXrVH3fFV1tfN7SfUiVCaWf3rU1kAiEArjt9oU,germany,"Essen, North Rhine-Westphalia, Germany",NaN,".NET Core, .NET Framework, ASP.NET MVC, Blazor, C#, Entity Framework, HTML5, JavaScript, Microsoft Azure,  Microsoft SQL Server",https://www.linkedin.com/jobs/search/?currentJobId=4088502334&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=100
105,12/04/2024,Frontend developer,Frontend-Developer (m/w/d),Instaffo,https://media.licdn.com/dms/image/v2/D4E0BAQEE2iico5Jv6Q/company-logo_100_100/company-logo_100_100/0/1726148687799/powerful_placements_logo?e=1741219200&v=beta&t=vm-A3dXrVH3fFV1tfN7SfUiVCaWf3rU1kAiEArjt9oU,germany,"Hürth, North Rhine-Westphalia, Germany",NaN,"Angular, Bootstrap (Framework), Cascading Style Sheets (CSS), Git, HTML, HTML5, JavaScript, Responsive Web Design, SASS,  TypeScript",https://www.linkedin.com/jobs/search/?currentJobId=4090271180&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=100
106,11/14/2024,Frontend developer,Frontend Developer (m/w/d) CMS Drupal,WERTGARANTIE Group,https://media.licdn.com/dms/image/v2/D4E0BAQEE2iico5Jv6Q/company-logo_100_100/company-logo_100_100/0/1726148687799/powerful_placements_logo?e=1741219200&v=beta&t=vm-A3dXrVH3fFV1tfN7SfUiVCaWf3rU1kAiEArjt9oU,germany,Germany,NaN,"Content Management Systems (CMS), Drupal, Front-End Development, JavaScript,  PHP",https://www.linkedin.com/jobs/search/?currentJobId=4067369701&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=100
107,12/05/2024,Frontend developer,Frontend Developer - WordPress (m/w/d),FUNKE,https://media.licdn.com/dms/image/v2/D4E0BAQEE2iico5Jv6Q/company-logo_100_100/company-logo_100_100/0/1726148687799/powerful_placements_logo?e=1741219200&v=beta&t=vm-A3dXrVH3fFV1tfN7SfUiVCaWf3rU1kAiEArjt9oU,germany,"Essen, North Rhine-Westphalia, Germany",NaN,"Bootstrap (Framework), Front-End Development, HTML, HTML5, JavaScript, Responsive Web Design, SASS, User Experience (UX), Web Development,  WordPress",https://www.linkedin.com/jobs/search/?currentJobId=4090725890&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=100
108,12/04/2024,Frontend developer,Frontend Developer – Nürnberg,Noir,https://media.licdn.com/dms/image/v2/D4E0BAQEE2iico5Jv6Q/company-logo_100_100/company-logo_100_100/0/1726148687799/powerful_placements_logo?e=1741219200&v=beta&t=vm-A3dXrVH3fFV1tfN7SfUiVCaWf3rU1kAiEArjt9oU,germany,Greater Nuremberg Metropolitan Area,NaN,".NET Core, .NET Framework, ASP.NET MVC, Blazor, C#, Entity Framework, HTML5, JavaScript, Microsoft Azure,  Microsoft SQL Server",https://www.linkedin.com/jobs/search/?currentJobId=4090504738&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=100
109,12/05/2024,Frontend developer,(Senior) Cloud Frontend Developer - STACKIT (gn),STACKIT,https://media.licdn.com/dms/image/v2/D4E0BAQEE2iico5Jv6Q/company-logo_100_100/company-logo_100_100/0/1726148687799/powerful_placements_logo?e=1741219200&v=beta&t=vm-A3dXrVH3fFV1tfN7SfUiVCaWf3rU1kAiEArjt9oU,germany,"Heilbronn, Baden-Württemberg, Germany",NaN,"Cascading Style Sheets (CSS), HTML5, JSON, JavaScript, React.js, Responsive Web Design, TypeScript, User Experience (UX), User Interface Design,  Web Development",https://www.linkedin.com/jobs/search/?currentJobId=4091007687&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=100
110,12/03/2024,Frontend developer,Frontend Developer (all genders),JAAI | JUST ADD AI GmbH,https://media.licdn.com/dms/image/v2/D4E0BAQEE2iico5Jv6Q/company-logo_100_100/company-logo_100_100/0/1726148687799/powerful_placements_logo?e=1741219200&v=beta&t=vm-A3dXrVH3fFV1tfN7SfUiVCaWf3rU1kAiEArjt9oU,germany,"Bremen, Bremen, Germany",NaN,"Angular, Bootstrap (Framework), Front-End Development, HTML5, JSON, JavaScript, React.js, Responsive Web Design, User Experience (UX),  Web Development",https://www.linkedin.com/jobs/search/?currentJobId=4087134308&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=100
111,12/03/2024,Frontend developer,Frontend Developer (m/w/d),TieTalent,https://media.licdn.com/dms/image/v2/D4E0BAQEE2iico5Jv6Q/company-logo_100_100/company-logo_100_100/0/1726148687799/powerful_placements_logo?e=1741219200&v=beta&t=vm-A3dXrVH3fFV1tfN7SfUiVCaWf3rU1kAiEArjt9oU,germany,"Hamburg, Hamburg, Germany",NaN,"Bootstrap (Framework), Front-End Development, HTML5, JavaScript, React.js, Responsive Web Design, SASS, User Experience (UX), Web Applications,  Web Development",https://www.linkedin.com/jobs/search/?currentJobId=4090057879&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=100
112,12/05/2024,Frontend developer,Software Engineering Mastery Training and Internship Program,Refonte Technologies,https://media.licdn.com/dms/image/v2/D4E0BAQEE2iico5Jv6Q/company-logo_100_100/company-logo_100_100/0/1726148687799/powerful_placements_logo?e=1741219200&v=beta&t=vm-A3dXrVH3fFV1tfN7SfUiVCaWf3rU1kAiEArjt9oU,germany,European Union,NaN,"Back-End Web Development, Data Structures, Front-End Development, Full-Stack Development, Java, MongoDB, Object-Oriented Programming (OOP), Python (Programming Language), React.js,  Trello",https://www.linkedin.com/jobs/search/?currentJobId=4091106727&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=100
113,11/30/2024,Frontend developer,Lead Frontend Developer for AI Energy Intelligence Platform - Angular (m/f/d),etalytics,https://media.licdn.com/dms/image/v2/D4E0BAQEE2iico5Jv6Q/company-logo_100_100/company-logo_100_100/0/1726148687799/powerful_placements_logo?e=1741219200&v=beta&t=vm-A3dXrVH3fFV1tfN7SfUiVCaWf3rU1kAiEArjt9oU,germany,"Darmstadt, Hesse, Germany",NaN,"Angular, Code Review, HTML, HTML5, Responsive Web Design, SASS, TypeScript, User Experience (UX), Web Applications,  Web Development",https://www.linkedin.com/jobs/search/?currentJobId=4088303488&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=100
114,10/06/2024,Frontend developer,Sr Frontend Developer (ReactJS) - Full Remote,Worldia,https://media.licdn.com/dms/image/v2/D4E0BAQEE2iico5Jv6Q/company-logo_100_100/company-logo_100_100/0/1726148687799/powerful_placements_logo?e=1741219200&v=beta&t=vm-A3dXrVH3fFV1tfN7SfUiVCaWf3rU1kAiEArjt9oU,germany,"Berlin, Berlin, Germany",NaN,"Back-End Web Development, Cascading Style Sheets (CSS), Front-End Development, Git, HTML, HTML5, JSON, Scrum, Test Automation,  TypeScript",https://www.linkedin.com/jobs/search/?currentJobId=4034150453&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=100
115,12/03/2024,Frontend developer,"Senior TypeScript, Angular Frontend Web Developer in Munich Up to 75.000€",Optimus Search,https://media.licdn.com/dms/image/v2/D4E0BAQEE2iico5Jv6Q/company-logo_100_100/company-logo_100_100/0/1726148687799/powerful_placements_logo?e=1741219200&v=beta&t=vm-A3dXrVH3fFV1tfN7SfUiVCaWf3rU1kAiEArjt9oU,germany,"Munich, Bavaria, Germany",NaN,"Angular, Application Programming Interfaces (API), Computer Science, English, Front-End Development, German, JavaScript, Microsoft Azure, TypeScript,  User Experience Design (UED)",https://www.linkedin.com/jobs/search/?currentJobId=4087116564&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=100
116,11/28/2024,Frontend developer,Frontend Developer React (m/w/d) in Hamburg,slashwhy,https://media.licdn.com/dms/image/v2/D4E0BAQEE2iico5Jv6Q/company-logo_100_100/company-logo_100_100/0/1726148687799/powerful_placements_logo?e=1741219200&v=beta&t=vm-A3dXrVH3fFV1tfN7SfUiVCaWf3rU1kAiEArjt9oU,germany,"Hamburg, Hamburg, Germany",NaN,"Bootstrap (Framework), Front-End Development, Git, HTML5, JSON, React.js, Redux.js, Responsive Web Design, User Experience (UX),  User Interface Design",https://www.linkedin.com/jobs/search/?currentJobId=4080534817&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=100
117,11/14/2024,Frontend developer,Frontend-Developer TypeScript und Angular,Scheidt & Bachmann,https://media.licdn.com/dms/image/v2/D4E0BAQEE2iico5Jv6Q/company-logo_100_100/company-logo_100_100/0/1726148687799/powerful_placements_logo?e=1741219200&v=beta&t=vm-A3dXrVH3fFV1tfN7SfUiVCaWf3rU1kAiEArjt9oU,germany,"Mönchengladbach, North Rhine-Westphalia, Germany",NaN,"Angular, Front-End Development, HTML, HTML5, Interfaces, JSON, Java, Responsive Web Design, Software Development,  TypeScript",https://www.linkedin.com/jobs/search/?currentJobId=4072167743&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=100
118,11/14/2024,Frontend developer,Senior Frontend Developer (f/m/d),heycater!,https://media.licdn.com/dms/image/v2/D4E0BAQEE2iico5Jv6Q/company-logo_100_100/company-logo_100_100/0/1726148687799/powerful_placements_logo?e=1741219200&v=beta&t=vm-A3dXrVH3fFV1tfN7SfUiVCaWf3rU1kAiEArjt9oU,germany,"Berlin, Berlin, Germany",NaN,"Cascading Style Sheets (CSS), Git, HTML5, JavaScript, React.js, Redux.js, Responsive Web Design, Ruby on Rails, Scrum,  User Interface Design",https://www.linkedin.com/jobs/search/?currentJobId=4072289027&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=100
119,11/05/2024,Frontend developer,Frontend Developer Affiliate (m/f/d),Ströer Content Group GmbH,https://media.licdn.com/dms/image/v2/D4E0BAQEE2iico5Jv6Q/company-logo_100_100/company-logo_100_100/0/1726148687799/powerful_placements_logo?e=1741219200&v=beta&t=vm-A3dXrVH3fFV1tfN7SfUiVCaWf3rU1kAiEArjt9oU,germany,"Berlin, Germany",NaN,"Amazon Web Services (AWS), Angular, Astro, Front-End Development, HTML, HTML5, JavaScript, Programming, Responsive Web Design,  Software Deployment",https://www.linkedin.com/jobs/search/?currentJobId=4057763635&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=100
120,11/21/2024,Frontend developer,Frontend-Webentwickler/E-Commerce (Shopware 6) in Vollzeit,STILTREU,https://media.licdn.com/dms/image/v2/D4E0BAQEE2iico5Jv6Q/company-logo_100_100/company-logo_100_100/0/1726148687799/powerful_placements_logo?e=1741219200&v=beta&t=vm-A3dXrVH3fFV1tfN7SfUiVCaWf3rU1kAiEArjt9oU,germany,"Kevelaer, North Rhine-Westphalia, Germany",NaN,"Application Programming Interfaces (API), Cascading Style Sheets (CSS), E-Commerce, Front-End Development, HTML, HTML5, JSON, JavaScript, Leveraged Finance,  Responsive Web Design",https://www.linkedin.com/jobs/search/?currentJobId=4081420798&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=100
121,12/03/2024,Frontend developer,Senior Frontend Developer (freelance),9am,https://media.licdn.com/dms/image/v2/D4E0BAQEE2iico5Jv6Q/company-logo_100_100/company-logo_100_100/0/1726148687799/powerful_placements_logo?e=1741219200&v=beta&t=vm-A3dXrVH3fFV1tfN7SfUiVCaWf3rU1kAiEArjt9oU,germany,DACH,NaN,"Front-End Development, HTML, HTML5, JSON, React.js, Responsive Web Design, SASS, User Experience (UX), User Interface Design,  Web Development",https://www.linkedin.com/jobs/search/?currentJobId=4089343161&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=100
122,11/14/2024,Frontend developer,"Frontend Developer TypeScript - Angular, Ionic (m/w/d)",snapADDY,https://media.licdn.com/dms/image/v2/D4E0BAQEE2iico5Jv6Q/company-logo_100_100/company-logo_100_100/0/1726148687799/powerful_placements_logo?e=1741219200&v=beta&t=vm-A3dXrVH3fFV1tfN7SfUiVCaWf3rU1kAiEArjt9oU,germany,"Würzburg, Bavaria, Germany",NaN,"HTML5, Ionic Framework, JSON, JavaScript, Microsoft Dynamics, Mobile Applications, Responsive Web Design, TypeScript, User Experience (UX),  User Interface Design",https://www.linkedin.com/jobs/search/?currentJobId=4072739491&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=100
123,12/05/2024,Frontend developer,Senior Frontend Engineer (JS/TS),Smartcat,https://media.licdn.com/dms/image/v2/D4E0BAQEE2iico5Jv6Q/company-logo_100_100/company-logo_100_100/0/1726148687799/powerful_placements_logo?e=1741219200&v=beta&t=vm-A3dXrVH3fFV1tfN7SfUiVCaWf3rU1kAiEArjt9oU,germany,European Union,NaN,"Back-End Web Development, HTML, HTML5, Insourcing, JavaScript, Software Development, Software as a Service (SaaS), TypeScript, User Experience (UX),  User Interface Design",https://www.linkedin.com/jobs/search/?currentJobId=4090763100&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=100
124,11/14/2024,Frontend developer,Web Frontend Developer (w/*/m),devbite,https://media.licdn.com/dms/image/v2/D4E0BAQEE2iico5Jv6Q/company-logo_100_100/company-logo_100_100/0/1726148687799/powerful_placements_logo?e=1741219200&v=beta&t=vm-A3dXrVH3fFV1tfN7SfUiVCaWf3rU1kAiEArjt9oU,germany,"Dresden, Saxony, Germany",NaN,"Application Programming Interfaces (API), Bootstrap (Framework), Code Review, Git, HTML, HTML5, JSON, JavaScript, React.js,  Responsive Web Design",https://www.linkedin.com/jobs/search/?currentJobId=4074731240&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=100
125,11/28/2024,Frontend developer,Senior Frontend Developer,SoftwareOne,https://media.licdn.com/dms/image/v2/D4E0BAQEE2iico5Jv6Q/company-logo_100_100/company-logo_100_100/0/1726148687799/powerful_placements_logo?e=1741219200&v=beta&t=vm-A3dXrVH3fFV1tfN7SfUiVCaWf3rU1kAiEArjt9oU,germany,European Union,NaN,"AngularJS, Front-End Development, HTML5, JSON, React.js, Representational State Transfer (REST), Responsive Web Design, SASS, TypeScript,  User Interface Design",https://www.linkedin.com/jobs/search/?currentJobId=4082858497&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=100
126,12/05/2024,Frontend developer,AEM Frontend Developer,Nityo Infotech,https://media.licdn.com/dms/image/v2/C560BAQHaxYKD0j0Vfg/company-logo_100_100/company-logo_100_100/0/1630653338909/nityo_infotech_services_logo?e=1741219200&v=beta&t=Hw3MRMwmvAP15qmra2WSRTs2rKPcirWcVGERhNQ8CWg,germany,European Union,NaN,"Adobe Audience Manager, Adobe Experience Manager (AEM), Adobe Target, Cascading Style Sheets (CSS), Front-End Development, Front-end Coding, HTML, JavaScript, Responsive Web Design,  Web Design",https://www.linkedin.com/jobs/search/?currentJobId=4091302632&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=125
127,12/04/2024,Frontend developer,Frontend Developer – Bremen,Noir,https://media.licdn.com/dms/image/v2/C560BAQHaxYKD0j0Vfg/company-logo_100_100/company-logo_100_100/0/1630653338909/nityo_infotech_services_logo?e=1741219200&v=beta&t=Hw3MRMwmvAP15qmra2WSRTs2rKPcirWcVGERhNQ8CWg,germany,"Bremen, Germany",NaN,".NET Core, .NET Framework, ASP.NET MVC, Blazor, C#, Entity Framework, HTML5, JavaScript, Microsoft Azure,  Microsoft SQL Server",https://www.linkedin.com/jobs/search/?currentJobId=4088503118&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=125
128,12/04/2024,Frontend developer,Frontend Developer – Essen,Noir,https://media.licdn.com/dms/image/v2/C560BAQHaxYKD0j0Vfg/company-logo_100_100/company-logo_100_100/0/1630653338909/nityo_infotech_services_logo?e=1741219200&v=beta&t=Hw3MRMwmvAP15qmra2WSRTs2rKPcirWcVGERhNQ8CWg,germany,"Essen, North Rhine-Westphalia, Germany",NaN,".NET Core, .NET Framework, ASP.NET MVC, Blazor, C#, Entity Framework, HTML5, JavaScript, Microsoft Azure,  Microsoft SQL Server",https://www.linkedin.com/jobs/search/?currentJobId=4090507314&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=125
129,11/05/2024,Frontend developer,Frontend Softwareentwickler (m/w/d) – Frontend Developer,validdata GmbH,https://media.licdn.com/dms/image/v2/C560BAQHaxYKD0j0Vfg/company-logo_100_100/company-logo_100_100/0/1630653338909/nityo_infotech_services_logo?e=1741219200&v=beta&t=Hw3MRMwmvAP15qmra2WSRTs2rKPcirWcVGERhNQ8CWg,germany,"Hamminkeln, North Rhine-Westphalia, Germany",NaN,"Back-End Web Development, Client Liaison, Computer Science, Customer Support, Front-End Development, Git, Programming, Software Development, Telephony,  Web Applications",https://www.linkedin.com/jobs/search/?currentJobId=4053624873&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=125
130,11/29/2024,Frontend developer,Frontend Developer mit Fokus auf Vue.js 3 (m/w/d) in Vollzeit,TKD,https://media.licdn.com/dms/image/v2/C560BAQHaxYKD0j0Vfg/company-logo_100_100/company-logo_100_100/0/1630653338909/nityo_infotech_services_logo?e=1741219200&v=beta&t=Hw3MRMwmvAP15qmra2WSRTs2rKPcirWcVGERhNQ8CWg,germany,"Langenfeld, North Rhine-Westphalia, Germany",NaN,"Cascading Style Sheets (CSS), Git, HTML, HTML5, JavaScript, React.js, Responsive Web Design, SASS, TypeScript,  User Experience (UX)",https://www.linkedin.com/jobs/search/?currentJobId=4087059349&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=125
131,03/10/2024,Frontend developer,"Frontend Developer für React, Angular und Vue.js (m/w/d) aus Leidenschaft",byte5 digital media GmbH,https://media.licdn.com/dms/image/v2/C560BAQHaxYKD0j0Vfg/company-logo_100_100/company-logo_100_100/0/1630653338909/nityo_infotech_services_logo?e=1741219200&v=beta&t=Hw3MRMwmvAP15qmra2WSRTs2rKPcirWcVGERhNQ8CWg,germany,"Frankfurt am Main, Hesse, Germany",NaN,"Angular, Cascading Style Sheets (CSS), HTML, HTML5, JavaScript, React.js, Responsive Web Design, SASS, TypeScript,  User Experience (UX)",https://www.linkedin.com/jobs/search/?currentJobId=3831467277&geoId=101282230&keywords=Frontend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=125
