id,Posted_date,Job Title from List,Job Title,Company,Company Logo URL,Country,Location,Salary,Skills,Source
31,11/28/2024,Backend developer,Web Application Backend Developer (m/w/d) bis zu 7.500 brutto,Fokus Academics,https://media.licdn.com/dms/image/v2/D4D0BAQFu8vDCGxDbxw/company-logo_100_100/company-logo_100_100/0/1693320979220/interex_group_logo?e=1741219200&v=beta&t=1WdV0Q9TjDLU_ybKFz20idU1dtPhlZg4TIESj8ptAuY,germany,"Passau, Bavaria, Germany",NaN,"Code Review, Confluence, Doctrine (PHP), HTML, JavaScript, Jira, PHP, SQL, Web Application Development,  Web Development",https://www.linkedin.com/jobs/search/?currentJobId=4082423197&geoId=101282230&keywords=Backend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
32,11/21/2024,Backend developer,Back End Developer,InterEx Group,https://media.licdn.com/dms/image/v2/D4D0BAQFu8vDCGxDbxw/company-logo_100_100/company-logo_100_100/0/1693320979220/interex_group_logo?e=1741219200&v=beta&t=1WdV0Q9TjDLU_ybKFz20idU1dtPhlZg4TIESj8ptAuY,germany,European Union,NaN,"API Development, Databases, NoSQL, Software Architecture, Spoken English, System Integration,  TypeScript",https://www.linkedin.com/jobs/search/?currentJobId=3984642110&geoId=101282230&keywords=Backend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
33,11/07/2024,Backend developer,Back End Developer,Explore Group,https://media.licdn.com/dms/image/v2/D4D0BAQFu8vDCGxDbxw/company-logo_100_100/company-logo_100_100/0/1693320979220/interex_group_logo?e=1741219200&v=beta&t=1WdV0Q9TjDLU_ybKFz20idU1dtPhlZg4TIESj8ptAuY,germany,European Union,NaN,"Back-End Web Development, Docker Products, Java, Kotlin, PostgreSQL,  Server Side",https://www.linkedin.com/jobs/search/?currentJobId=4068648294&geoId=101282230&keywords=Backend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
34,11/14/2024,Backend developer,Senior Go/Node.js Developer - FULLY REMOTE,InterQuest Group,https://media.licdn.com/dms/image/v2/D4D0BAQFu8vDCGxDbxw/company-logo_100_100/company-logo_100_100/0/1693320979220/interex_group_logo?e=1741219200&v=beta&t=1WdV0Q9TjDLU_ybKFz20idU1dtPhlZg4TIESj8ptAuY,germany,European Union,NaN,Go (Programming Language)  Node.js,https://www.linkedin.com/jobs/search/?currentJobId=4074049868&geoId=101282230&keywords=Backend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
35,12/04/2024,Backend developer,Full stack developer,RED Global,https://media.licdn.com/dms/image/v2/D4D0BAQFu8vDCGxDbxw/company-logo_100_100/company-logo_100_100/0/1693320979220/interex_group_logo?e=1741219200&v=beta&t=1WdV0Q9TjDLU_ybKFz20idU1dtPhlZg4TIESj8ptAuY,germany,European Union,NaN,"Amazon Web Services (AWS), Full-Stack Development, React Native, Stack,  Telecommuting",https://www.linkedin.com/jobs/search/?currentJobId=4090300748&geoId=101282230&keywords=Backend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
36,11/28/2024,Backend developer,"Backend-Developer (m/w/d) - Informatiker/in, Softwareentwickler/in, Programmierer/in",fillibri,https://media.licdn.com/dms/image/v2/D4D0BAQFu8vDCGxDbxw/company-logo_100_100/company-logo_100_100/0/1693320979220/interex_group_logo?e=1741219200&v=beta&t=1WdV0Q9TjDLU_ybKFz20idU1dtPhlZg4TIESj8ptAuY,germany,"Münster, North Rhine-Westphalia, Germany",NaN,"Application Programming Interfaces (API), Back-End Web Development, Collaborative Work, Databases, Emerging Technologies, Git, Mobile Payments, Object-Oriented Programming (OOP), Openness,  Product Management",https://www.linkedin.com/jobs/search/?currentJobId=4084892969&geoId=101282230&keywords=Backend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
37,09/06/2024,Backend developer,"Backend Developer - Python (Europe Based, 100% Remote)",Bitcoin Devs Company,https://media.licdn.com/dms/image/v2/D4D0BAQFu8vDCGxDbxw/company-logo_100_100/company-logo_100_100/0/1693320979220/interex_group_logo?e=1741219200&v=beta&t=1WdV0Q9TjDLU_ybKFz20idU1dtPhlZg4TIESj8ptAuY,germany,Germany,NaN,"API Development, Application Programming Interfaces (API), Back-End Web Development, Blockchain, Crypto, Databases, Front-End Development, Microservices, Postman API,  Software Architecture",https://www.linkedin.com/jobs/search/?currentJobId=4035068186&geoId=101282230&keywords=Backend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
38,11/28/2024,Backend developer,Web Application Backend Developer (m/w/d) bis zu 7.500 brutto,Fokus Academics,https://media.licdn.com/dms/image/v2/D4D0BAQFu8vDCGxDbxw/company-logo_100_100/company-logo_100_100/0/1693320979220/interex_group_logo?e=1741219200&v=beta&t=1WdV0Q9TjDLU_ybKFz20idU1dtPhlZg4TIESj8ptAuY,germany,"Neumarkt in der Oberpfalz, Bavaria, Germany",NaN,"Code Review, Confluence, Doctrine (PHP), HTML, JavaScript, Jira, PHP, SQL, Web Application Development,  Web Development",https://www.linkedin.com/jobs/search/?currentJobId=4082418656&geoId=101282230&keywords=Backend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
39,11/28/2024,Backend developer,Web Application Backend Developer (m/w/d) bis zu 7.500 brutto,Fokus Academics,https://media.licdn.com/dms/image/v2/D4D0BAQFu8vDCGxDbxw/company-logo_100_100/company-logo_100_100/0/1693320979220/interex_group_logo?e=1741219200&v=beta&t=1WdV0Q9TjDLU_ybKFz20idU1dtPhlZg4TIESj8ptAuY,germany,"Erfurt, Thuringia, Germany",NaN,"Code Review, Confluence, Doctrine (PHP), HTML, JavaScript, Jira, PHP, SQL, Web Application Development,  Web Development",https://www.linkedin.com/jobs/search/?currentJobId=4082419410&geoId=101282230&keywords=Backend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
40,12/04/2024,Backend developer,Senior Backend Engineer (PHP>Node.js),Playson,https://media.licdn.com/dms/image/v2/D4D0BAQFu8vDCGxDbxw/company-logo_100_100/company-logo_100_100/0/1693320979220/interex_group_logo?e=1741219200&v=beta&t=1WdV0Q9TjDLU_ybKFz20idU1dtPhlZg4TIESj8ptAuY,germany,European Union,NaN,"Apache Kafka, Application Programming Interfaces (API), Architecture, Back-End Web Development, Computer Science, Design Patterns, JavaScript, Microservices, PHP,  Pattern",https://www.linkedin.com/jobs/search/?currentJobId=4088730434&geoId=101282230&keywords=Backend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
41,11/28/2024,Backend developer,Web Application Backend Developer (m/w/d) bis zu 7.500 brutto,Fokus Academics,https://media.licdn.com/dms/image/v2/D4D0BAQFu8vDCGxDbxw/company-logo_100_100/company-logo_100_100/0/1693320979220/interex_group_logo?e=1741219200&v=beta&t=1WdV0Q9TjDLU_ybKFz20idU1dtPhlZg4TIESj8ptAuY,germany,"Rostock, Mecklenburg-West Pomerania, Germany",NaN,"Code Review, Confluence, Doctrine (PHP), HTML, JavaScript, Jira, PHP, SQL, Web Application Development,  Web Development",https://www.linkedin.com/jobs/search/?currentJobId=4082415992&geoId=101282230&keywords=Backend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
42,12/04/2024,Backend developer,"Backend Software Engineer | €60,000 - €70,000 + Benefits | Remote",Venchr,https://media.licdn.com/dms/image/v2/D4D0BAQFu8vDCGxDbxw/company-logo_100_100/company-logo_100_100/0/1693320979220/interex_group_logo?e=1741219200&v=beta&t=1WdV0Q9TjDLU_ybKFz20idU1dtPhlZg4TIESj8ptAuY,germany,EMEA,NaN,NestJS,https://www.linkedin.com/jobs/search/?currentJobId=4088720362&geoId=101282230&keywords=Backend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
43,11/28/2024,Backend developer,Backend Developer,Explore Group,https://media.licdn.com/dms/image/v2/D4D0BAQFu8vDCGxDbxw/company-logo_100_100/company-logo_100_100/0/1693320979220/interex_group_logo?e=1741219200&v=beta&t=1WdV0Q9TjDLU_ybKFz20idU1dtPhlZg4TIESj8ptAuY,germany,European Union,NaN,"Back-End Web Development, C++, Development Applications, Italian, JavaScript, Microservices, Node.js, Software Development, TypeScript,  Vue.js",https://www.linkedin.com/jobs/search/?currentJobId=4083334304&geoId=101282230&keywords=Backend%20developer&origin=JOBS_HOME_SEARCH_BUTTON&refresh=true&start=25
